,Date,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Dew_PointC,MeanDew_PointC,Min_DewpointC,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressurehPa,Mean_Sea_Level_PressurehPa,Min_Sea_Level_PressurehPa,Max_VisibilityKm,Mean_VisibilityKm,Min_VisibilitykM,Max_Wind_SpeedKm_h,Mean_Wind_SpeedKm_h,Max_Gust_SpeedKm_h,Precipitationmm,CloudCover,Events,WindDirDegrees,State
185,2013-07-05,22,18,14,17,14,10,94,77,50,1031,1027,1023,26.0,11.0,8.0,19,10,,0.0,5.0,Rain,290,HB
186,2013-07-06,22,15,8,14,11,8,100,70,38,1032,1031,1030,31.0,14.0,6.0,16,6,,0.0,1.0,Fog,30,HB
187,2013-07-07,25,19,12,15,12,10,95,65,30,1032,1031,1030,10.0,10.0,10.0,19,10,,0.0,,Fog,49,HB
188,2013-07-08,25,19,13,16,13,10,94,68,40,1032,1031,1029,31.0,16.0,10.0,21,11,,0.0,4.0,,360,HB
189,2013-07-09,23,17,9,15,13,9,100,72,30,1030,1026,1023,31.0,15.0,8.0,23,11,,0.0,1.0,Fog,307,HB
190,2013-07-10,17,14,12,14,12,9,94,77,50,1023,1021,1019,31.0,14.0,9.0,27,16,,0.0,5.0,Rain,313,HB
191,2013-07-11,21,16,11,13,11,10,100,77,46,1022,1021,1010,31.0,14.0,5.0,23,14,,0.0,3.0,,315,HB
192,2013-07-12,20,17,13,12,10,9,82,66,38,1023,1022,1021,31.0,14.0,10.0,18,11,,0.0,5.0,,306,HB
193,2013-07-13,21,14,8,13,11,8,100,77,45,1023,1022,1022,31.0,13.0,0.0,19,10,,0.0,3.0,Fog,295,HB
194,2013-07-14,19,17,12,15,12,10,94,79,57,1023,1022,1022,31.0,11.0,5.0,21,14,,0.0,6.0,Rain,314,HB
195,2013-07-15,23,16,8,14,11,8,100,71,41,1023,1022,1022,31.0,14.0,10.0,19,8,,0.0,3.0,Fog,296,HB
196,2013-07-16,24,17,9,15,13,9,100,76,41,1025,1023,1022,31.0,10.0,0.0,11,5,,0.0,6.0,Fog,275,HB
197,2013-07-17,26,19,11,16,14,12,100,69,40,1025,1024,1023,31.0,14.0,8.0,19,6,,0.0,5.0,Fog,347,HB
198,2013-07-18,26,19,13,15,14,12,100,67,36,1026,1025,1024,31.0,15.0,0.0,21,10,,0.0,1.0,Fog,3,HB
199,2013-07-19,23,18,13,16,14,13,100,77,51,1025,1023,1022,31.0,14.0,3.0,29,14,,0.0,4.0,,314,HB
200,2013-07-20,27,21,15,15,12,7,94,60,20,1023,1022,1021,31.0,14.0,10.0,19,11,,0.0,5.0,Rain,35,HB
201,2013-07-21,30,21,12,14,11,8,88,49,18,1023,1021,1019,,,,14,10,,0.0,,,95,HB
202,2013-07-22,32,23,14,15,11,5,100,49,12,1019,1017,1014,31.0,27.0,10.0,19,6,,0.0,,Fog,94,HB
203,2013-07-23,31,23,16,15,12,9,82,48,19,1015,1014,1012,31.0,31.0,31.0,19,11,,0.0,,,64,HB
204,2013-07-24,29,23,17,20,15,12,94,63,29,1015,1013,1012,31.0,15.0,7.0,27,13,,0.0,6.0,Rain-Thunderstorm,103,HB
205,2013-07-25,28,22,16,20,17,14,100,77,33,1015,1014,1013,26.0,6.0,0.0,14,6,,0.0,4.0,Fog,161,HB
206,2013-07-26,29,22,16,21,18,16,100,79,40,1015,1013,1012,31.0,13.0,5.0,34,6,,10.92,6.0,Fog-Rain-Thunderstorm,178,HB
207,2013-07-27,29,22,16,20,18,17,100,83,42,1013,1009,1006,31.0,10.0,0.0,24,6,,13.97,5.0,Fog-Rain-Thunderstorm,111,HB
208,2013-07-28,26,22,18,20,17,14,100,76,47,1013,1009,1004,31.0,14.0,6.0,29,10,,0.0,6.0,Rain,232,HB
209,2013-07-29,27,20,14,18,16,11,100,79,30,1015,1013,1011,31.0,11.0,6.0,39,6,58.0,3.05,6.0,Fog-Rain-Thunderstorm,208,HB
210,2013-07-30,23,19,14,17,14,11,100,76,40,1016,1014,1012,31.0,11.0,1.0,29,11,,4.06,4.0,Fog-Rain,218,HB
211,2013-07-31,24,20,16,17,15,13,100,80,48,1018,1014,1010,31.0,13.0,6.0,26,18,,0.0,5.0,Rain,251,HB
212,2013-08-01,30,23,16,18,16,14,100,69,32,1018,1015,1013,31.0,13.0,10.0,21,8,39.0,0.0,5.0,Rain,174,HB
213,2013-08-02,34,26,18,18,16,12,83,52,17,1014,1011,1009,31.0,31.0,31.0,19,10,,0.0,,,138,HB
214,2013-08-03,27,23,18,19,16,12,83,60,37,1021,1015,1009,31.0,15.0,10.0,24,13,,0.0,3.0,Rain,242,HB
215,2013-08-04,27,20,14,16,13,7,100,62,22,1022,1021,1020,31.0,13.0,10.0,16,8,,0.0,2.0,Fog,155,HB
216,2013-08-05,29,22,15,17,14,10,84,58,27,1021,1017,1012,31.0,19.0,10.0,23,11,,0.0,6.0,,131,HB
217,2013-08-06,25,21,17,17,14,13,77,63,43,1016,1013,1010,31.0,11.0,10.0,27,19,,0.0,4.0,Rain,255,HB
218,2013-08-07,23,18,13,18,13,11,94,70,42,1016,1013,1008,31.0,18.0,6.0,24,13,,6.1,6.0,Rain,60,HB
219,2013-08-08,21,17,12,19,14,10,100,82,44,1020,1014,1009,26.0,7.0,3.0,26,11,,1.02,5.0,Fog-Rain,279,HB
220,2013-08-09,23,16,9,13,11,8,100,70,28,1021,1020,1018,31.0,11.0,10.0,18,6,,0.0,6.0,Fog,213,HB
221,2013-08-10,23,18,12,15,11,6,94,67,25,1019,1017,1016,31.0,12.0,10.0,29,11,,0.0,4.0,Rain,246,HB
222,2013-08-11,21,17,12,14,11,6,100,70,32,1018,1016,1014,31.0,14.0,10.0,26,14,,0.0,5.0,Rain,245,HB
223,2013-08-12,21,16,11,15,12,8,100,78,39,1015,1013,1012,31.0,12.0,9.0,24,11,,1.02,5.0,Fog-Rain,239,HB
224,2013-08-13,20,14,9,14,11,8,100,84,46,1019,1015,1013,10.0,10.0,10.0,34,13,,4.06,3.0,Fog-Rain-Thunderstorm,257,HB
225,2013-08-14,20,14,9,12,10,8,100,76,40,1023,1021,1019,31.0,12.0,10.0,29,14,,0.0,3.0,Fog-Rain,272,HB
226,2013-08-15,23,16,8,16,12,8,100,80,41,1023,1021,1019,27.0,12.0,6.0,21,6,,0.25,5.0,Fog-Rain,186,HB
227,2013-08-16,28,21,14,16,14,11,100,70,31,1019,1016,1014,31.0,13.0,6.0,21,10,,0.0,5.0,Fog,194,HB
228,2013-08-17,24,20,16,17,16,14,100,80,51,1016,1014,1011,31.0,12.0,5.0,21,8,,0.0,5.0,Rain,206,HB
229,2013-08-18,22,18,14,17,16,14,100,84,69,1013,1010,1009,31.0,12.0,1.0,26,13,40.0,4.06,5.0,Fog-Rain,201,HB
230,2013-08-19,17,14,12,16,14,12,100,95,78,1022,1015,1012,31.0,6.0,0.0,24,8,,16.0,7.0,Fog-Rain,39,HB
231,2013-08-20,20,15,10,14,12,8,100,79,47,1028,1026,1022,31.0,14.0,10.0,19,10,,0.0,5.0,Fog,279,HB
232,2013-08-21,22,16,9,13,11,8,100,72,32,1028,1026,1023,31.0,16.0,0.0,11,5,,0.0,6.0,Fog,188,HB
233,2013-08-22,24,17,11,13,12,9,100,67,31,1023,1021,1019,31.0,17.0,2.0,13,5,,0.0,4.0,Fog,84,HB
234,2013-08-23,23,19,16,13,12,10,77,59,39,1020,1019,1017,31.0,15.0,10.0,24,13,,0.0,6.0,Rain,101,HB
235,2013-08-24,25,19,14,12,11,9,82,55,29,1018,1014,1011,31.0,24.0,10.0,34,18,,0.0,6.0,,97,HB
236,2013-08-25,25,19,14,12,10,7,82,53,23,1017,1014,1012,31.0,31.0,31.0,29,19,,0.0,,,73,HB
237,2013-08-26,23,18,12,11,9,6,88,56,24,1020,1018,1017,31.0,31.0,31.0,27,18,,0.0,,,61,HB
238,2013-08-27,23,16,9,12,9,7,94,62,29,1019,1018,1016,10.0,10.0,10.0,26,13,,0.0,5.0,Fog,74,HB
239,2013-08-28,24,17,10,13,11,8,94,60,28,1021,1019,1017,31.0,11.0,0.0,19,8,,0.0,1.0,Fog,4,HB
240,2013-08-29,24,16,8,15,12,8,100,76,37,1022,1021,1019,26.0,10.0,0.0,16,5,,0.0,6.0,Fog,243,HB
241,2013-08-30,24,17,11,14,12,10,100,72,37,1020,1019,1017,26.0,11.0,5.0,21,6,,0.0,6.0,Fog,233,HB
242,2013-08-31,19,15,10,17,12,7,100,80,42,1022,1019,1016,31.0,11.0,6.0,32,11,47.0,0.76,4.0,Rain,263,HB
243,2013-09-01,19,13,8,11,9,6,94,71,36,1024,1023,1021,31.0,16.0,10.0,34,13,,0.0,6.0,Rain,257,HB
244,2013-09-02,17,16,14,16,13,10,94,85,69,1022,1019,1017,31.0,11.0,3.0,32,24,,0.76,6.0,Rain,260,HB
245,2013-09-03,21,17,14,17,16,14,100,86,68,1026,1024,1022,26.0,13.0,10.0,26,18,,0.0,6.0,Fog-Rain,279,HB
246,2013-09-04,22,18,13,16,16,14,100,84,57,1027,1024,1021,31.0,13.0,10.0,14,5,,0.0,6.0,Fog,39,HB
247,2013-09-05,28,21,15,17,15,14,100,71,37,1022,1016,1012,31.0,22.0,10.0,23,14,,0.0,2.0,,116,HB
248,2013-09-06,30,23,16,16,14,12,82,56,25,1012,1010,1008,31.0,27.0,18.0,27,18,,0.0,,,120,HB
249,2013-09-07,24,19,13,19,17,13,100,84,59,1019,1015,1011,31.0,12.0,3.0,19,10,,1.02,6.0,Fog-Rain,318,HB
250,2013-09-08,17,14,12,18,14,12,100,92,75,1020,1017,1014,31.0,8.0,2.0,37,10,58.0,1.02,6.0,Rain,290,HB
251,2013-09-09,18,14,11,13,12,9,100,91,55,1019,1016,1013,31.0,12.0,6.0,24,6,,3.05,6.0,Rain-Thunderstorm,239,HB
252,2013-09-10,13,11,9,12,11,8,100,92,75,1013,1009,1007,31.0,10.0,3.0,23,10,,6.1,7.0,Fog-Rain,146,HB
253,2013-09-11,15,12,9,12,11,9,100,91,72,1013,1010,1008,31.0,10.0,3.0,21,6,,7.11,6.0,Fog-Rain,331,HB
254,2013-09-12,19,14,11,13,12,10,100,83,54,1017,1014,1013,31.0,13.0,10.0,23,10,,0.0,6.0,Rain,321,HB
255,2013-09-13,21,16,12,14,12,11,100,82,47,1019,1017,1016,31.0,13.0,6.0,19,8,,0.0,5.0,Rain,252,HB
256,2013-09-14,17,14,12,17,14,11,100,94,88,1017,1011,1008,26.0,9.0,2.0,27,10,,5.08,6.0,Rain,153,HB
257,2013-09-15,17,13,10,13,10,8,100,80,55,1011,1008,1002,31.0,14.0,10.0,24,14,,1.02,6.0,Rain,238,HB
258,2013-09-16,16,11,6,12,8,5,100,78,41,1003,998,996,31.0,12.0,5.0,34,21,,0.25,5.0,Rain,228,HB
259,2013-09-17,15,10,5,9,7,4,94,81,53,1001,999,997,31.0,17.0,10.0,34,16,,0.76,5.0,Rain,213,HB
260,2013-09-18,14,10,7,9,8,6,100,85,59,1003,998,994,31.0,13.0,10.0,18,10,,0.0,6.0,Fog-Rain,253,HB
261,2013-09-19,17,11,6,10,8,6,100,83,49,1009,1007,1003,31.0,13.0,10.0,24,11,42.0,0.0,6.0,Fog-Rain,240,HB
262,2013-09-20,17,13,10,14,12,9,100,88,67,1019,1011,1006,31.0,12.0,4.0,29,16,,2.03,6.0,Rain,256,HB
263,2013-09-21,17,13,9,11,11,9,100,81,56,1026,1024,1019,31.0,14.0,10.0,18,10,,0.0,6.0,Rain,256,HB
264,2013-09-22,19,16,11,16,13,10,94,87,71,1026,1025,1023,26.0,11.0,6.0,26,11,,0.0,5.0,Rain,240,HB
265,2013-09-23,18,14,11,15,14,11,100,87,70,1024,1023,1020,31.0,12.0,1.0,29,19,,0.0,6.0,Fog,281,HB
266,2013-09-24,17,13,10,14,13,11,100,93,69,1021,1017,1015,31.0,8.0,0.0,18,8,,0.51,6.0,Fog-Rain,285,HB
267,2013-09-25,14,13,12,13,12,11,100,93,82,1016,1012,1008,26.0,11.0,3.0,19,8,,0.0,6.0,Rain,110,HB
268,2013-09-26,14,10,5,13,9,5,100,84,58,1020,1014,1008,31.0,11.0,1.0,29,11,,0.0,5.0,Fog-Rain,18,HB
269,2013-09-27,16,9,2,9,6,2,100,83,38,1021,1019,1018,26.0,6.0,0.0,14,3,,0.0,2.0,Fog,346,HB
270,2013-09-28,16,9,1,9,6,2,100,80,42,1018,1017,1015,31.0,7.0,0.0,19,6,,0.0,2.0,Fog,76,HB
271,2013-09-29,16,11,6,7,5,4,93,69,38,1017,1016,1014,10.0,10.0,10.0,29,19,,0.0,1.0,,89,HB
272,2013-09-30,14,10,5,5,4,2,93,69,34,1016,1015,1013,10.0,10.0,10.0,32,19,,0.0,1.0,,88,HB
273,2013-10-01,14,9,3,5,3,2,93,70,36,1020,1017,1016,31.0,16.0,10.0,26,18,,0.0,1.0,,84,HB
274,2013-10-02,14,8,2,4,2,-2,93,63,24,1024,1022,1020,31.0,31.0,31.0,34,16,55.0,0.0,,,106,HB
275,2013-10-03,14,9,4,2,1,0,81,55,29,1024,1022,1019,,,,34,23,58.0,0.0,,,120,HB
276,2013-10-04,14,10,6,9,4,0,94,65,43,1020,1017,1015,26.0,15.0,10.0,27,19,,0.0,6.0,Rain,127,HB
277,2013-10-05,18,13,9,15,11,8,100,89,71,1021,1017,1014,23.0,9.0,0.0,18,6,,0.0,6.0,Fog,136,HB
278,2013-10-06,17,12,8,13,12,9,100,89,64,1026,1024,1021,31.0,11.0,3.0,14,6,,0.0,6.0,Fog-Rain,262,HB
279,2013-10-07,18,13,8,11,9,8,100,80,45,1027,1026,1025,26.0,13.0,10.0,14,5,,0.0,5.0,Fog,190,HB
280,2013-10-08,17,10,3,12,8,4,100,84,48,1026,1024,1021,18.0,7.0,0.0,19,5,,0.0,6.0,Fog,202,HB
281,2013-10-09,16,13,11,14,12,9,100,89,72,1022,1015,1006,26.0,9.0,0.0,32,11,,3.05,6.0,Fog-Rain,237,HB
282,2013-10-10,13,8,4,9,6,4,100,84,57,1013,1007,1005,31.0,16.0,10.0,23,11,,0.0,4.0,Fog-Rain,243,HB
283,2013-10-11,14,9,3,12,10,5,100,88,76,1017,1015,1013,19.0,7.0,3.0,35,16,53.0,2.03,7.0,Rain,48,HB
284,2013-10-12,12,11,9,12,10,8,100,94,87,1021,1018,1015,26.0,9.0,3.0,26,13,,6.1,7.0,Rain,85,HB
285,2013-10-13,11,8,5,9,7,5,100,85,67,1019,1017,1014,26.0,12.0,8.0,21,13,,0.0,5.0,Rain,146,HB
286,2013-10-14,14,9,4,9,6,3,93,83,61,1019,1015,1012,31.0,23.0,10.0,19,13,,0.0,6.0,,125,HB
287,2013-10-15,13,10,7,10,8,6,100,89,66,1012,1007,1005,26.0,10.0,3.0,19,13,,0.25,6.0,Fog-Rain,194,HB
288,2013-10-16,13,9,6,11,9,8,100,92,78,1013,1010,1007,10.0,6.0,3.0,14,10,,0.0,6.0,Rain,244,HB
289,2013-10-17,15,12,9,11,10,9,100,87,59,1012,1007,1004,19.0,9.0,5.0,50,23,76.0,1.02,6.0,Rain,236,HB
290,2013-10-18,12,9,6,9,8,4,100,86,53,1020,1017,1012,31.0,14.0,10.0,29,18,,0.25,6.0,Rain,293,HB
291,2013-10-19,15,9,5,13,7,4,94,82,66,1020,1012,1007,26.0,15.0,10.0,24,14,,0.0,6.0,Rain,128,HB
292,2013-10-20,19,16,12,14,13,12,94,86,69,1011,1010,1007,31.0,13.0,8.0,21,14,,0.0,6.0,Rain-Thunderstorm,210,HB
293,2013-10-21,17,14,12,13,12,10,94,86,73,1013,1011,1009,31.0,14.0,8.0,29,16,47.0,0.0,5.0,Rain-Thunderstorm,200,HB
294,2013-10-22,21,16,11,16,13,11,94,82,61,1012,1008,1002,31.0,30.0,27.0,23,13,,3.05,,,145,HB
295,2013-10-23,19,17,14,15,13,11,94,81,63,1008,1003,1001,31.0,12.0,10.0,27,16,,0.0,4.0,Rain,197,HB
296,2013-10-24,15,10,6,12,8,5,100,80,45,1019,1015,1008,31.0,12.0,10.0,32,16,,0.0,2.0,Fog-Rain,236,HB
297,2013-10-25,16,11,5,14,9,4,100,88,79,1019,1014,1009,31.0,14.0,10.0,23,11,,0.25,6.0,Fog-Rain,142,HB
298,2013-10-26,19,17,14,14,13,12,100,86,63,1011,1009,1007,31.0,10.0,5.0,26,14,,0.0,4.0,Rain,207,HB
299,2013-10-27,16,14,13,13,11,8,94,79,59,1008,1001,997,26.0,11.0,6.0,45,21,71.0,0.51,3.0,Rain,208,HB
300,2013-10-28,18,14,11,13,10,7,94,75,43,1002,994,987,31.0,12.0,6.0,72,32,100.0,2.03,5.0,Rain,219,HB
301,2013-10-29,13,10,7,8,7,6,93,77,60,1013,1007,1002,31.0,14.0,7.0,37,27,50.0,0.76,4.0,Rain,227,HB
302,2013-10-30,12,9,5,8,6,5,100,85,63,1024,1019,1013,31.0,14.0,10.0,29,19,47.0,0.0,2.0,Rain,227,HB
303,2013-10-31,12,8,4,7,6,4,93,78,59,1024,1020,1015,31.0,18.0,10.0,26,16,,0.0,6.0,Rain,197,HB
304,2013-11-01,12,11,9,9,8,7,93,83,70,1016,1012,1008,27.0,14.0,10.0,26,18,,0.0,6.0,Rain,207,HB
305,2013-11-02,11,9,8,10,9,7,100,95,86,1008,1001,998,18.0,8.0,3.0,19,11,,4.06,6.0,Rain,184,HB
306,2013-11-03,12,9,7,11,7,4,100,82,54,999,997,996,31.0,11.0,6.0,50,24,69.0,0.25,4.0,Rain,219,HB
307,2013-11-04,12,9,5,11,7,5,100,92,79,998,987,979,26.0,10.0,3.0,34,21,48.0,7.87,6.0,Rain,221,HB
308,2013-11-05,9,7,5,7,5,3,100,87,69,996,993,989,31.0,13.0,6.0,26,21,,0.0,5.0,Rain,211,HB
309,2013-11-06,10,8,5,9,6,4,100,88,70,1001,996,988,31.0,12.0,3.0,37,21,58.0,0.0,6.0,Rain,236,HB
310,2013-11-07,14,10,7,13,9,6,100,89,73,1008,1002,995,26.0,9.0,3.0,37,18,47.0,0.0,6.0,Rain,238,HB
311,2013-11-08,11,8,6,8,7,6,100,93,75,1010,1007,1000,26.0,8.0,1.0,21,8,,1.02,7.0,Fog-Rain,174,HB
312,2013-11-09,11,8,6,9,6,3,94,79,57,1006,1003,998,31.0,14.0,9.0,47,27,66.0,0.25,5.0,Rain,213,HB
313,2013-11-10,8,5,2,6,4,2,100,89,67,1019,1006,997,31.0,13.0,10.0,29,19,42.0,1.02,4.0,Rain,268,HB
314,2013-11-11,9,6,3,6,4,2,100,82,58,1029,1026,1019,31.0,15.0,10.0,19,11,,0.0,4.0,Rain,227,HB
315,2013-11-12,8,7,6,8,4,2,100,83,61,1028,1024,1022,10.0,6.0,2.0,24,18,,0.51,6.0,Rain,220,HB
316,2013-11-13,10,6,2,8,4,3,100,92,66,1030,1028,1026,31.0,11.0,2.0,23,10,,0.0,3.0,Fog,244,HB
317,2013-11-14,7,4,3,6,4,3,100,88,76,1026,1020,1017,26.0,12.0,5.0,19,13,,0.25,7.0,Rain,192,HB
318,2013-11-15,7,7,5,6,6,5,100,93,85,1032,1027,1021,7.0,5.0,3.0,13,5,,0.0,7.0,Rain,205,HB
319,2013-11-16,7,6,5,7,6,4,100,95,87,1031,1029,1026,8.0,5.0,1.0,23,13,,0.0,7.0,,238,HB
320,2013-11-17,8,7,6,8,7,5,100,97,93,1027,1024,1020,5.0,3.0,1.0,14,8,,0.51,7.0,Rain,183,HB
321,2013-11-18,6,6,5,7,5,4,100,94,86,1021,1011,1006,8.0,6.0,3.0,14,10,,0.0,7.0,Rain,174,HB
322,2013-11-19,7,6,4,6,4,3,100,92,81,1009,1006,1004,26.0,6.0,2.0,24,13,,1.02,7.0,Rain,248,HB
323,2013-11-20,6,2,-1,3,2,-1,100,91,75,1008,1005,1002,31.0,12.0,1.0,14,10,,0.0,5.0,Fog,160,HB
324,2013-11-21,5,1,-2,1,-1,-2,100,89,65,1009,1005,1002,31.0,14.0,10.0,18,11,,0.0,4.0,,52,HB
325,2013-11-22,5,3,1,4,3,0,100,93,83,1016,1013,1009,19.0,10.0,5.0,21,16,,0.25,6.0,Rain,22,HB
326,2013-11-23,6,2,-1,5,3,-1,100,91,78,1021,1019,1016,31.0,12.0,0.0,21,13,,0.0,6.0,Fog-Rain,360,HB
327,2013-11-24,7,2,-3,6,0,-5,100,79,36,1027,1022,1019,31.0,12.0,4.0,29,10,,0.0,5.0,Fog-Rain,310,HB
328,2013-11-25,4,0,-5,3,-2,-5,100,86,50,1033,1029,1027,31.0,14.0,10.0,23,8,,0.0,3.0,Rain,303,HB
329,2013-11-26,6,0,-6,1,-2,-6,100,93,56,1034,1033,1032,26.0,12.0,10.0,11,6,,0.0,6.0,Fog-Rain,244,HB
330,2013-11-27,8,4,1,8,4,1,100,97,86,1033,1030,1028,19.0,5.0,1.0,24,11,,0.25,7.0,Rain,234,HB
331,2013-11-28,9,8,7,9,6,3,100,85,68,1029,1028,1027,31.0,12.0,3.0,23,18,,0.0,6.0,Rain,290,HB
332,2013-11-29,7,6,4,6,4,3,100,88,66,1027,1016,1007,26.0,13.0,5.0,35,21,50.0,4.06,6.0,Rain,252,HB
333,2013-11-30,7,4,3,6,4,2,100,91,71,1024,1016,1007,31.0,14.0,5.0,29,19,,0.51,5.0,Fog-Rain,284,HB
334,2013-12-01,8,5,2,7,5,2,100,91,77,1031,1026,1024,31.0,13.0,5.0,27,13,42.0,0.25,6.0,Fog-Rain,277,HB
335,2013-12-02,5,1,-2,4,1,-2,100,98,85,1035,1034,1031,19.0,3.0,0.0,11,6,,0.0,5.0,Fog,162,HB
336,2013-12-03,3,0,-4,3,-1,-3,100,99,93,1032,1028,1024,13.0,7.0,1.0,10,5,,0.0,4.0,Fog,179,HB
337,2013-12-04,6,2,-2,6,3,1,100,95,87,1025,1022,1019,26.0,9.0,3.0,29,14,47.0,1.02,5.0,Rain,240,HB
338,2013-12-05,5,3,1,3,2,-2,100,86,65,1024,1011,998,31.0,14.0,8.0,61,29,84.0,5.08,6.0,Rain-Thunderstorm,247,HB
339,2013-12-06,3,1,0,1,-1,-3,96,87,70,1018,1010,1004,31.0,11.0,3.0,48,37,69.0,0.76,4.0,Rain-Snow-Hail-Thunderstorm,278,HB
340,2013-12-07,4,2,-1,4,1,-3,100,92,71,1022,1021,1018,31.0,12.0,2.0,26,16,,0.0,6.0,Rain-Snow,252,HB
341,2013-12-08,9,6,2,8,6,3,100,90,80,1021,1019,1017,31.0,10.0,2.0,39,21,,0.0,6.0,Rain,242,HB
342,2013-12-09,9,8,8,9,8,7,100,96,87,1030,1023,1018,19.0,7.0,2.0,35,27,,4.06,7.0,Rain,265,HB
343,2013-12-10,8,7,5,8,6,4,100,94,82,1035,1033,1031,7.0,5.0,3.0,21,14,,0.0,8.0,Rain,228,HB
344,2013-12-11,4,4,3,5,4,3,100,97,91,1034,1033,1032,5.0,2.0,0.0,18,11,,0.0,7.0,Fog,205,HB
345,2013-12-12,4,2,0,4,2,0,100,100,97,1032,1028,1025,6.0,2.0,0.0,16,11,,0.0,7.0,Fog,179,HB
346,2013-12-13,5,2,-1,3,1,-1,100,94,80,1025,1023,1021,19.0,10.0,3.0,16,10,,0.0,5.0,Fog,194,HB
347,2013-12-14,6,2,-2,6,2,-2,100,97,89,1026,1023,1020,18.0,6.0,2.0,23,11,,0.25,6.0,Rain,209,HB
348,2013-12-15,8,6,3,7,5,2,93,87,66,1026,1023,1021,26.0,11.0,3.0,34,21,48.0,0.51,6.0,Rain,208,HB
349,2013-12-16,10,8,6,7,4,1,87,71,49,1024,1021,1020,31.0,14.0,10.0,26,18,40.0,0.0,6.0,Rain,204,HB
350,2013-12-17,7,6,5,6,4,3,100,81,52,1025,1023,1020,31.0,13.0,5.0,19,13,,0.0,6.0,Rain,174,HB
351,2013-12-18,9,7,4,6,4,2,100,86,71,1023,1016,1009,31.0,13.0,5.0,19,11,,0.0,6.0,,159,HB
352,2013-12-19,9,4,1,8,5,1,100,92,71,1013,1005,1001,31.0,11.0,1.0,29,19,52.0,2.03,6.0,Fog-Rain,189,HB
353,2013-12-20,6,3,-1,4,3,0,100,93,81,1025,1019,1013,23.0,7.0,0.0,23,13,,0.25,3.0,Fog-Rain,203,HB
354,2013-12-21,8,6,3,4,2,-2,87,70,42,1025,1020,1013,31.0,14.0,10.0,34,24,50.0,0.0,7.0,Rain,208,HB
355,2013-12-22,10,8,6,7,5,-2,93,78,41,1013,1011,1008,31.0,14.0,10.0,37,27,58.0,0.0,5.0,Rain,218,HB
356,2013-12-23,12,8,4,6,4,2,93,80,59,1014,1009,997,31.0,12.0,5.0,40,24,60.0,0.0,5.0,Rain-Thunderstorm,204,HB
357,2013-12-24,13,10,8,8,6,3,93,67,45,998,991,987,31.0,13.0,10.0,45,37,69.0,1.02,7.0,Rain,194,HB
358,2013-12-25,10,6,2,9,6,1,100,88,68,995,989,983,31.0,14.0,9.0,29,14,,0.0,6.0,Rain,185,HB
359,2013-12-26,6,3,0,5,3,0,100,99,90,1001,996,994,31.0,7.0,1.0,13,5,,0.0,6.0,Fog-Rain,136,HB
360,2013-12-27,10,6,2,7,4,1,95,82,56,1002,997,994,31.0,10.0,5.0,40,21,55.0,0.51,6.0,Rain,185,HB
361,2013-12-28,7,6,4,7,6,4,100,95,86,1004,999,995,31.0,11.0,3.0,19,11,,3.05,6.0,Rain,202,HB
362,2013-12-29,6,4,3,5,4,3,100,90,79,1020,1011,1004,31.0,9.0,3.0,26,14,,0.0,6.0,Rain,227,HB
363,2013-12-30,6,3,1,4,2,0,100,83,60,1023,1021,1018,31.0,16.0,6.0,32,21,,0.0,5.0,Rain,187,HB
364,2013-12-31,7,4,2,3,1,0,93,77,62,1019,1015,1009,31.0,18.0,10.0,26,16,,0.0,6.0,,150,HB
365,2014-01-01,8,5,2,4,2,-1,93,80,58,1010,1008,1002,31.0,14.0,10.0,23,16,,0.0,5.0,Rain,159,HB
366,2014-01-02,11,7,2,8,5,0,100,82,61,1005,1000,997,31.0,13.0,10.0,26,21,,0.51,5.0,Rain,173,HB
367,2014-01-03,10,7,3,8,5,3,100,87,76,1006,1003,1000,31.0,12.0,8.0,32,18,50.0,1.02,6.0,Rain-Thunderstorm,174,HB
368,2014-01-04,7,6,4,4,3,2,93,78,66,1007,1003,996,31.0,24.0,10.0,29,19,,1.02,7.0,Rain,163,HB
369,2014-01-05,7,4,2,7,3,1,100,89,73,1009,1003,996,31.0,15.0,6.0,29,14,,0.51,5.0,Rain,199,HB
370,2014-01-06,11,7,2,9,6,0,100,86,76,1008,1004,1002,31.0,14.0,7.0,32,19,,2.03,6.0,Rain,175,HB
371,2014-01-07,12,10,8,9,7,6,93,76,61,1011,1008,1003,31.0,14.0,10.0,27,21,40.0,0.0,6.0,Rain,209,HB
372,2014-01-08,9,7,5,8,6,4,100,85,72,1016,1013,1009,31.0,15.0,8.0,32,18,50.0,1.02,5.0,Rain,221,HB
373,2014-01-09,12,8,4,9,6,4,100,85,71,1014,1004,997,31.0,12.0,8.0,47,21,66.0,0.51,6.0,Rain,210,HB
374,2014-01-10,7,6,4,5,4,3,93,84,68,1014,1011,1005,31.0,13.0,10.0,35,29,,0.25,5.0,Rain,247,HB
375,2014-01-11,6,4,3,5,3,2,100,88,80,1018,1013,1009,26.0,10.0,5.0,37,21,52.0,1.02,6.0,Rain,240,HB
376,2014-01-12,6,3,0,3,2,0,100,90,73,1023,1020,1016,31.0,9.0,0.0,32,21,,0.0,4.0,Fog-Rain,235,HB
377,2014-01-13,8,4,0,6,3,-1,100,89,74,1016,1010,1008,31.0,12.0,0.0,24,14,,0.51,6.0,Fog-Rain,171,HB
